id,project,bug_id,score,gate_threshold,needs_augmentation,augmentation_hints
Closure-144,Closure,144,-16.850232001316435,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context)."
Closure-145,Closure,145,-9.005929844229918,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-146,Closure,146,-10.582682863295496,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-147,Closure,147,-9.23941980467966,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-148,Closure,148,-9.673274783343267,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context)."
Closure-149,Closure,149,-7.733769838009482,-0.02153260078811743,True,"repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-15,Closure,15,-11.245336608100645,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-150,Closure,150,-8.712052647243803,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-151,Closure,151,-7.648469089431707,-0.02153260078811743,True,"repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior."
Closure-152,Closure,152,-16.22886956595282,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-153,Closure,153,-9.40260738483627,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-154,Closure,154,-10.379221966718092,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-155,Closure,155,-11.07962473782403,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context)."
Closure-156,Closure,156,-11.19657510810207,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-157,Closure,157,-11.137176492233168,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-158,Closure,158,-12.69848124826978,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-159,Closure,159,-8.879362961689194,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-16,Closure,16,-9.01768998563293,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-160,Closure,160,-10.085182738305571,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context)."
Closure-161,Closure,161,-9.935377211296881,-0.02153260078811743,True,"repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior."
Closure-162,Closure,162,-9.188962530282666,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context)."
Closure-163,Closure,163,-12.343665791569602,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context)."
Closure-164,Closure,164,-10.38056708981112,-0.02153260078811743,True,"repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-165,Closure,165,-10.473717070897308,-0.02153260078811743,True,"repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-166,Closure,166,-10.69873161859111,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-167,Closure,167,-8.965763241112025,-0.02153260078811743,True,"repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-168,Closure,168,-9.31100418895641,-0.02153260078811743,True,"repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior."
Closure-169,Closure,169,-10.192248771247922,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-17,Closure,17,-9.31279897507995,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-170,Closure,170,-11.36859877514143,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-171,Closure,171,-9.65768865953281,-0.02153260078811743,True,"repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior."
Closure-172,Closure,172,-9.839251798203051,-0.02153260078811743,True,"repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-173,Closure,173,-9.095737892509035,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context)."
Closure-174,Closure,174,-11.444382108838663,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-175,Closure,175,-9.628740334006283,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
Closure-176,Closure,176,-8.862329878413476,-0.02153260078811743,True,"reasoning_composite: LOW causal reasoning quality — supplement with an explicit cause-effect chain derived from the observed behavior.; repair_difficulty: HIGH repair difficulty — generate an inferred fault hypothesis and likely impacted code concepts to guide retrieval.; actionability: LOW actionability — add concrete reproduction context or trigger conditions implied by the description.; clarity: LOW clarity — restate the core failure in unambiguous terms, distinguishing symptom from cause.; ambiguity_type_count: HIGH ambiguity — identify and resolve the dominant ambiguity type (missing steps, vague inputs, unclear error).; expected_observed_alignment: MISSING expected-vs-observed contrast — explicitly state what the system should have done vs. what it did.; technical_completeness: LOW technical completeness — infer missing structural elements (e.g. reproduction steps, environment context).; embedding_cluster_distance: HIGH embedding cluster distance — report may be an outlier; consider whether terminology aligns with codebase vocabulary."
